ppm,intensity
11.54473725,-3.55381E-06
11.54445094,-4.06993E-06
11.54416464,-2.16291E-06
11.54387833,2.61116E-06
11.54359202,8.35306E-06
11.54330572,1.15866E-05
11.54301941,1.09207E-05
11.5427331,8.66216E-06
11.5424468,8.08821E-06
11.54216049,9.91711E-06
11.54187418,1.24437E-05
11.54158788,1.47487E-05
11.54130157,1.78385E-05
11.54101526,2.15442E-05
11.54072896,2.24915E-05
11.54044265,1.81475E-05
11.54015635,1.17832E-05
11.53987004,9.49035E-06
11.53958373,1.20323E-05
11.53929743,1.35464E-05
11.53901112,9.39626E-06
11.53872481,1.75408E-06
11.53843851,-4.01711E-06
11.5381522,-5.16933E-06
11.53786589,-2.13832E-06
11.53757959,3.3668E-06
11.53729328,8.65279E-06
11.53700697,1.10429E-05
11.53672067,1.06939E-05
11.53643436,1.03792E-05
11.53614805,1.10929E-05
11.53586175,1.0401E-05
11.53557544,6.72565E-06
11.53528913,2.59274E-06
11.53500283,1.64676E-06
11.53471652,4.55524E-06
11.53443022,9.34104E-06
11.53414391,1.3512E-05
11.5338576,1.48288E-05
11.5335713,1.28241E-05
11.53328499,1.05823E-05
11.53299868,1.16765E-05
11.53271238,1.44721E-05
11.53242607,1.37051E-05
11.53213976,8.8588E-06
11.53185346,5.70329E-06
11.53156715,7.38352E-06
11.53128084,9.67139E-06
11.53099454,8.30191E-06
11.53070823,5.51091E-06
11.53042192,5.20225E-06
11.53013562,6.51805E-06
11.52984931,6.6437E-06
11.529563,5.84325E-06
11.5292767,5.48943E-06
11.52899039,4.82381E-06
11.52870408,3.45083E-06
11.52841778,3.23304E-06
11.52813147,4.00625E-06
11.52784517,1.49432E-06
11.52755886,-6.04253E-06
11.52727255,-1.25131E-05
11.52698625,-1.05328E-05
11.52669994,-1.50505E-06
11.52641363,5.60401E-06
11.52612733,5.15432E-06
11.52584102,5.03483E-07
11.52555471,-1.67403E-06
11.52526841,8.0184E-07
11.5249821,5.19784E-06
11.52469579,8.57399E-06
11.52440949,9.98251E-06
11.52412318,9.16561E-06
11.52383687,6.33166E-06
11.52355057,3.33875E-06
11.52326426,2.38891E-06
11.52297795,3.29953E-06
11.52269165,4.4915E-06
11.52240534,6.23347E-06
11.52211904,9.63715E-06
11.52183273,1.28799E-05
11.52154642,1.24899E-05
11.52126012,8.51797E-06
11.52097381,4.53512E-06
11.5206875,2.57469E-06
11.5204012,2.02221E-06
11.52011489,2.90327E-06
11.51982858,5.58721E-06
11.51954228,7.49982E-06
11.51925597,4.96417E-06
11.51896966,-1.26017E-06
11.51868336,-6.09263E-06
11.51839705,-5.95483E-06
11.51811074,-1.65848E-06
11.51782444,3.76563E-06
11.51753813,7.46423E-06
11.51725182,8.07655E-06
11.51696552,7.02288E-06
11.51667921,7.42518E-06
11.51639291,1.0208E-05
11.5161066,1.28154E-05
11.51582029,1.31057E-05
11.51553399,1.28879E-05
11.51524768,1.58993E-05
11.51496137,2.2351E-05
11.51467507,2.64774E-05
11.51438876,2.18763E-05
11.51410245,1.08933E-05
11.51381615,4.35406E-06
11.51352984,6.19474E-06
11.51324353,3.48921E-06
11.51295723,-1.66534E-05
11.51267092,-4.28528E-05
11.51238461,-4.82549E-05
11.51209831,-2.61927E-05
11.511812,-1.70972E-07
11.51152569,8.28176E-06
11.51123939,4.94545E-06
11.51095308,5.98501E-06
11.51066678,1.1665E-05
11.51038047,1.18629E-05
11.51009416,6.68466E-06
11.50980786,5.20969E-06
11.50952155,9.0107E-06
11.50923524,1.06987E-05
11.50894894,6.61182E-06
11.50866263,4.89533E-07
11.50837632,-4.04851E-06
11.50809002,-6.51469E-06
11.50780371,-6.20041E-06
11.5075174,-2.35517E-06
11.5072311,2.92809E-06
11.50694479,6.51239E-06
11.50665848,7.78985E-06
11.50637218,7.4861E-06
11.50608587,5.51555E-06
11.50579956,3.38452E-06
11.50551326,5.49169E-06
11.50522695,1.33362E-05
11.50494064,2.06703E-05
11.50465434,1.97739E-05
11.50436803,1.18396E-05
11.50408173,5.91295E-06
11.50379542,7.03192E-06
11.50350911,1.04854E-05
11.50322281,9.67811E-06
11.5029365,4.94868E-06
11.50265019,1.02098E-06
11.50236389,-8.03972E-07
11.50207758,-3.05239E-06
11.50179127,-6.09953E-06
11.50150497,-6.71299E-06
11.50121866,-3.2968E-06
11.50093235,9.79764E-07
11.50064605,2.0991E-06
11.50035974,5.89677E-07
11.50007343,1.39558E-06
11.49978713,8.25453E-06
11.49950082,1.84487E-05
11.49921451,2.40219E-05
11.49892821,1.97497E-05
11.4986419,9.56324E-06
11.4983556,2.61682E-06
11.49806929,2.84636E-06
11.49778298,5.76618E-06
11.49749668,6.52876E-06
11.49721037,6.84033E-06
11.49692406,1.09057E-05
11.49663776,1.78569E-05
11.49635145,2.2275E-05
11.49606514,2.08292E-05
11.49577884,1.52713E-05
11.49549253,9.62307E-06
11.49520622,6.46566E-06
11.49491992,5.2167E-06
11.49463361,3.05126E-06
11.4943473,-1.17155E-06
11.494061,-4.0641E-06
11.49377469,-1.7347E-06
11.49348838,3.59169E-06
11.49320208,5.63854E-06
11.49291577,3.43154E-06
11.49262947,2.95336E-06
11.49234316,7.79544E-06
11.49205685,1.44296E-05
11.49177055,1.93841E-05
11.49148424,2.41331E-05
11.49119793,2.88758E-05
11.49091163,2.88178E-05
11.49062532,2.24435E-05
11.49033901,1.67279E-05
11.49005271,1.69733E-05
11.4897664,1.73649E-05
11.48948009,1.00041E-05
11.48919379,-1.27429E-06
11.48890748,-5.46233E-06
11.48862117,-1.33406E-07
11.48833487,6.67325E-06
11.48804856,9.35467E-06
11.48776225,1.03418E-05
11.48747595,1.17991E-05
11.48718964,1.03504E-05
11.48690334,3.69554E-06
11.48661703,-3.63259E-06
11.48633072,-5.55693E-06
11.48604442,-1.76545E-06
11.48575811,4.07239E-06
11.4854718,1.02289E-05
11.4851855,1.65773E-05
11.48489919,2.03697E-05
11.48461288,1.78448E-05
11.48432658,1.05225E-05
11.48404027,5.3118E-06
11.48375396,6.62443E-06
11.48346766,1.18055E-05
11.48318135,1.59635E-05
11.48289504,1.75058E-05
11.48260874,1.65417E-05
11.48232243,1.19919E-05
11.48203612,4.33635E-06
11.48174982,-1.75831E-06
11.48146351,-2.04889E-06
11.4811772,1.87824E-06
11.4808909,5.63242E-06
11.48060459,8.38261E-06
11.48031829,1.20528E-05
11.48003198,1.60756E-05
11.47974567,1.76659E-05
11.47945937,1.6397E-05
11.47917306,1.43113E-05
11.47888675,1.22523E-05
11.47860045,1.00505E-05
11.47831414,9.46131E-06
11.47802783,1.24942E-05
11.47774153,1.69123E-05
11.47745522,1.75549E-05
11.47716891,1.27017E-05
11.47688261,5.76578E-06
11.4765963,4.05954E-07
11.47630999,-2.58907E-06
11.47602369,-3.32278E-06
11.47573738,-1.80786E-06
11.47545107,-7.49207E-08
11.47516477,-1.072E-06
11.47487846,-3.37831E-06
11.47459216,-1.10605E-06
11.47430585,7.69636E-06
11.47401954,1.61743E-05
11.47373324,1.65852E-05
11.47344693,1.0436E-05
11.47316062,5.68796E-06
11.47287432,5.7224E-06
11.47258801,6.91731E-06
11.4723017,6.48878E-06
11.4720154,6.29382E-06
11.47172909,7.7394E-06
11.47144278,8.7285E-06
11.47115648,7.87649E-06
11.47087017,7.10674E-06
11.47058386,7.85833E-06
11.47029756,8.84315E-06
11.47001125,9.57825E-06
11.46972494,1.19898E-05
11.46943864,1.6169E-05
11.46915233,1.8386E-05
11.46886603,1.60153E-05
11.46857972,1.13262E-05
11.46829341,7.84589E-06
11.46800711,5.55382E-06
11.4677208,2.17633E-06
11.46743449,-2.44699E-06
11.46714819,-5.36756E-06
11.46686188,-3.52926E-06
11.46657557,2.53164E-06
11.46628927,7.81225E-06
11.46600296,7.28034E-06
11.46571665,2.27307E-06
11.46543035,-2.4497E-07
11.46514404,3.18345E-06
11.46485773,7.82041E-06
11.46457143,8.50875E-06
11.46428512,7.79723E-06
11.46399881,1.10068E-05
11.46371251,1.68217E-05
11.4634262,1.93859E-05
11.4631399,1.75257E-05
11.46285359,1.5158E-05
11.46256728,1.37953E-05
11.46228098,1.11857E-05
11.46199467,6.98876E-06
11.46170836,3.95444E-06
11.46142206,3.44256E-06
11.46113575,4.51367E-06
11.46084944,6.85488E-06
11.46056314,1.01171E-05
11.46027683,1.15677E-05
11.45999052,9.29147E-06
11.45970422,6.66435E-06
11.45941791,8.75042E-06
11.4591316,1.50108E-05
11.4588453,1.99239E-05
11.45855899,1.97744E-05
11.45827268,1.48739E-05
11.45798638,6.99402E-06
11.45770007,-7.69169E-07
11.45741376,-3.5333E-06
11.45712746,8.47133E-07
11.45684115,8.15388E-06
11.45655485,1.30624E-05
11.45626854,1.57367E-05
11.45598223,1.84864E-05
11.45569593,1.92887E-05
11.45540962,1.51939E-05
11.45512331,9.28318E-06
11.45483701,6.55261E-06
11.4545507,5.07965E-06
11.45426439,-8.61174E-08
11.45397809,-5.7595E-06
11.45369178,-3.32401E-06
11.45340547,7.0974E-06
11.45311917,1.52931E-05
11.45283286,1.55381E-05
11.45254655,1.26767E-05
11.45226025,1.11531E-05
11.45197394,8.45713E-06
11.45168763,3.98051E-06
11.45140133,4.17041E-06
11.45111502,1.19081E-05
11.45082872,1.89586E-05
11.45054241,1.69507E-05
11.4502561,9.71702E-06
11.4499698,6.66472E-06
11.44968349,8.72132E-06
11.44939718,9.53052E-06
11.44911088,7.72191E-06
11.44882457,8.84748E-06
11.44853826,1.48782E-05
11.44825196,1.96885E-05
11.44796565,1.79547E-05
11.44767934,1.31678E-05
11.44739304,1.24766E-05
11.44710673,1.64065E-05
11.44682042,1.85743E-05
11.44653412,1.51628E-05
11.44624781,9.89154E-06
11.4459615,7.87521E-06
11.4456752,8.58787E-06
11.44538889,8.2702E-06
11.44510259,6.50469E-06
11.44481628,6.09855E-06
11.44452997,7.69609E-06
11.44424367,8.77172E-06
11.44395736,8.04458E-06
11.44367105,7.46454E-06
11.44338475,8.9985E-06
11.44309844,1.16777E-05
11.44281213,1.28361E-05
11.44252583,1.13014E-05
11.44223952,8.52479E-06
11.44195321,6.30469E-06
11.44166691,3.99891E-06
11.4413806,-1.04815E-07
11.44109429,-4.30381E-06
11.44080799,-3.81283E-06
11.44052168,2.19408E-06
11.44023537,7.62143E-06
11.43994907,7.21559E-06
11.43966276,3.79974E-06
11.43937646,3.22856E-06
11.43909015,5.38845E-06
11.43880384,5.61325E-06
11.43851754,2.72155E-06
11.43823123,2.39797E-07
11.43794492,8.79948E-07
11.43765862,4.04238E-06
11.43737231,7.69254E-06
11.437086,9.68179E-06
11.4367997,8.71631E-06
11.43651339,6.08882E-06
11.43622708,4.4765E-06
11.43594078,4.01502E-06
11.43565447,2.43908E-06
11.43536816,-4.88312E-07
11.43508186,-2.32686E-06
11.43479555,-1.62776E-06
11.43450924,1.90067E-06
11.43422294,9.72253E-06
11.43393663,2.10899E-05
11.43365032,2.83527E-05
11.43336402,2.33727E-05
11.43307771,9.49506E-06
11.43279141,-5.21306E-07
11.4325051,-5.38782E-07
11.43221879,2.47999E-06
11.43193249,1.15019E-06
11.43164618,-9.64238E-07
11.43135987,3.23479E-06
11.43107357,1.12003E-05
11.43078726,1.32657E-05
11.43050095,6.76122E-06
11.43021465,-1.26589E-07
11.42992834,1.76434E-07
11.42964203,5.73286E-06
11.42935573,1.04947E-05
11.42906942,1.30339E-05
11.42878311,1.52295E-05
11.42849681,1.62229E-05
11.4282105,1.35534E-05
11.42792419,8.70208E-06
11.42763789,6.19422E-06
11.42735158,7.31731E-06
11.42706528,8.62153E-06
11.42677897,6.75177E-06
11.42649266,2.17238E-06
11.42620636,-1.52202E-06
11.42592005,-4.32783E-07
11.42563374,6.1247E-06
11.42534744,1.38077E-05
11.42506113,1.71333E-05
11.42477482,1.58042E-05
11.42448852,1.39917E-05
11.42420221,1.31691E-05
11.4239159,1.05352E-05
11.4236296,5.59333E-06
11.42334329,2.64238E-06
11.42305698,4.30291E-06
11.42277068,7.39726E-06
11.42248437,7.8144E-06
11.42219806,5.42107E-06
11.42191176,2.22191E-06
11.42162545,-3.09659E-07
11.42133915,-2.67747E-07
11.42105284,4.40356E-06
11.42076653,1.24892E-05
11.42048023,1.90183E-05
11.42019392,1.9762E-05
11.41990761,1.47543E-05
11.41962131,7.34554E-06
11.419335,1.35622E-06
11.41904869,-1.52551E-06
11.41876239,-3.09845E-06
11.41847608,-6.2043E-06
11.41818977,-9.65237E-06
11.41790347,-8.00036E-06
11.41761716,1.21037E-06
11.41733085,1.22689E-05
11.41704455,1.67353E-05
11.41675824,1.31874E-05
11.41647193,8.44063E-06
11.41618563,8.90216E-06
11.41589932,1.32892E-05
11.41561302,1.51615E-05
11.41532671,1.1121E-05
11.4150404,4.56624E-06
11.4147541,1.52578E-06
11.41446779,4.47215E-06
11.41418148,1.05413E-05
11.41389518,1.42832E-05
11.41360887,1.18926E-05
11.41332256,4.61108E-06
11.41303626,-1.78826E-06
11.41274995,-3.05843E-06
11.41246364,-1.75849E-06
11.41217734,-3.34089E-06
11.41189103,-7.64001E-06
11.41160472,-9.22423E-06
11.41131842,-6.44007E-06
11.41103211,-4.03977E-06
11.4107458,-5.21711E-06
11.4104595,-7.00362E-06
11.41017319,-5.90297E-06
11.40988688,-2.68758E-06
11.40960058,5.61856E-07
11.40931427,2.97383E-06
11.40902797,2.79556E-06
11.40874166,-1.58764E-06
11.40845535,-6.80031E-06
11.40816905,-6.35825E-06
11.40788274,4.54326E-07
11.40759643,6.56163E-06
11.40731013,5.82524E-06
11.40702382,-4.21804E-07
11.40673751,-6.64313E-06
11.40645121,-8.78402E-06
11.4061649,-5.84473E-06
11.40587859,4.34753E-07
11.40559229,6.29681E-06
11.40530598,8.56333E-06
11.40501967,6.82345E-06
11.40473337,2.35571E-06
11.40444706,-3.39418E-06
11.40416075,-8.40896E-06
11.40387445,-1.08919E-05
11.40358814,-1.15778E-05
11.40330184,-1.24457E-05
11.40301553,-1.27144E-05
11.40272922,-9.7778E-06
11.40244292,-4.42337E-06
11.40215661,-8.61843E-07
11.4018703,-9.85235E-07
11.401584,-2.53993E-06
11.40129769,-3.05785E-06
11.40101138,-1.73505E-06
11.40072508,1.76601E-06
11.40043877,5.98068E-06
11.40015246,6.42359E-06
11.39986616,7.35445E-07
11.39957985,-6.36938E-06
11.39929354,-8.82826E-06
11.39900724,-8.44926E-06
11.39872093,-1.20181E-05
11.39843462,-1.98411E-05
11.39814832,-2.40877E-05
11.39786201,-1.95824E-05
11.39757571,-1.02167E-05
11.3972894,-2.71274E-06
11.39700309,8.9022E-07
11.39671679,2.03471E-06
11.39643048,1.34734E-06
11.39614417,-8.15483E-07
11.39585787,-2.16535E-06
11.39557156,-7.16271E-07
11.39528525,1.57015E-06
11.39499895,5.38619E-07
11.39471264,-4.57305E-06
11.39442633,-9.79663E-06
11.39414003,-1.147E-05
11.39385372,-1.0636E-05
11.39356741,-1.09984E-05
11.39328111,-1.35881E-05
11.3929948,-1.51781E-05
11.39270849,-1.23337E-05
11.39242219,-6.29867E-06
11.39213588,-2.76859E-06
11.39184957,-5.79483E-06
11.39156327,-1.23533E-05
11.39127696,-1.51036E-05
11.39099066,-1.11957E-05
11.39070435,-5.67679E-06
11.39041804,-4.43523E-06
11.39013174,-6.81187E-06
11.38984543,-8.46601E-06
11.38955912,-8.91729E-06
11.38927282,-1.1387E-05
11.38898651,-1.61356E-05
11.3887002,-1.92115E-05
11.3884139,-1.86857E-05
11.38812759,-1.76173E-05
11.38784128,-1.87411E-05
11.38755498,-1.97283E-05
11.38726867,-1.68052E-05
11.38698236,-1.09439E-05
11.38669606,-6.81778E-06
11.38640975,-6.27156E-06
11.38612344,-6.7452E-06
11.38583714,-7.00136E-06
11.38555083,-1.01889E-05
11.38526453,-1.81288E-05
11.38497822,-2.5736E-05
11.38469191,-2.57509E-05
11.38440561,-1.76931E-05
11.3841193,-7.79596E-06
11.38383299,-1.11705E-06
11.38354669,1.68825E-06
11.38326038,8.57752E-07
11.38297407,-3.38392E-06
11.38268777,-7.90453E-06
11.38240146,-8.28608E-06
11.38211515,-4.43453E-06
11.38182885,-2.29228E-07
11.38154254,2.53213E-06
11.38125623,4.95098E-06
11.38096993,5.95216E-06
11.38068362,2.41896E-06
11.38039731,-4.42887E-06
11.38011101,-8.38297E-06
11.3798247,-5.94554E-06
11.3795384,-2.90132E-07
11.37925209,3.86479E-06
11.37896578,4.96306E-06
11.37867948,2.90048E-06
11.37839317,-2.61209E-06
11.37810686,-9.55731E-06
11.37782056,-1.31794E-05
11.37753425,-1.07605E-05
11.37724794,-4.72712E-06
11.37696164,4.28815E-07
11.37667533,2.27278E-06
11.37638902,9.76219E-07
11.37610272,-1.50603E-06
11.37581641,-2.29539E-06
11.3755301,-5.28946E-07
11.3752438,4.76519E-07
11.37495749,-2.42473E-06
11.37467118,-6.06612E-06
11.37438488,-4.50075E-06
11.37409857,7.95889E-07
11.37381227,1.01481E-06
11.37352596,-7.22791E-06
11.37323965,-1.61339E-05
11.37295335,-1.77075E-05
11.37266704,-1.38583E-05
11.37238073,-1.0527E-05
11.37209443,-8.30893E-06
11.37180812,-5.3049E-06
11.37152181,-3.49889E-06
11.37123551,-5.11364E-06
11.3709492,-7.31353E-06
11.37066289,-7.38188E-06
11.37037659,-8.49053E-06
11.37009028,-1.33877E-05
11.36980397,-1.73136E-05
11.36951767,-1.50563E-05
11.36923136,-1.07658E-05
11.36894505,-1.22667E-05
11.36865875,-1.85438E-05
11.36837244,-2.11644E-05
11.36808613,-1.67778E-05
11.36779983,-1.1084E-05
11.36751352,-1.04614E-05
11.36722722,-1.46165E-05
11.36694091,-1.77729E-05
11.3666546,-1.47646E-05
11.3663683,-6.83159E-06
11.36608199,-1.82546E-06
11.36579568,-5.72362E-06
11.36550938,-1.41019E-05
11.36522307,-1.69612E-05
11.36493676,-1.22997E-05
11.36465046,-8.47555E-06
11.36436415,-1.15512E-05
11.36407784,-1.73217E-05
11.36379154,-1.92508E-05
11.36350523,-1.80751E-05
11.36321892,-1.88376E-05
11.36293262,-2.27072E-05
11.36264631,-2.63336E-05
11.36236,-2.66122E-05
11.3620737,-2.25599E-05
11.36178739,-1.48411E-05
11.36150109,-6.62176E-06
11.36121478,-2.7794E-06
11.36092847,-4.88003E-06
11.36064217,-8.19739E-06
11.36035586,-6.87982E-06
11.36006955,-1.41184E-06
11.35978325,2.1832E-06
11.35949694,6.06631E-07
11.35921063,-2.46323E-06
11.35892433,-1.72022E-06
11.35863802,2.58825E-06
11.35835171,5.11218E-06
11.35806541,2.10362E-06
11.3577791,-4.39768E-06
11.35749279,-9.25947E-06
11.35720649,-9.89392E-06
11.35692018,-8.46222E-06
11.35663387,-8.58612E-06
11.35634757,-1.06714E-05
11.35606126,-1.17339E-05
11.35577496,-9.85976E-06
11.35548865,-6.78569E-06
11.35520234,-5.07487E-06
11.35491604,-5.13962E-06
11.35462973,-6.72478E-06
11.35434342,-1.02707E-05
11.35405712,-1.39499E-05
11.35377081,-1.28427E-05
11.3534845,-5.72169E-06
11.3531982,1.13981E-07
11.35291189,-3.24215E-06
11.35262558,-1.29102E-05
11.35233928,-1.81203E-05
11.35205297,-1.44731E-05
11.35176666,-8.97609E-06
11.35148036,-9.44662E-06
11.35119405,-1.45606E-05
11.35090774,-1.72577E-05
11.35062144,-1.41094E-05
11.35033513,-8.20796E-06
11.35004883,-4.80709E-06
11.34976252,-6.2545E-06
11.34947621,-1.02122E-05
11.34918991,-1.21396E-05
11.3489036,-1.05661E-05
11.34861729,-9.33394E-06
11.34833099,-1.23931E-05
11.34804468,-1.7153E-05
11.34775837,-1.67759E-05
11.34747207,-9.59118E-06
11.34718576,-2.01702E-06
11.34689945,-1.42412E-07
11.34661315,-2.2897E-06
11.34632684,-3.06878E-06
11.34604053,-1.44645E-06
11.34575423,-4.4805E-07
11.34546792,-1.10264E-06
11.34518161,-1.80933E-06
11.34489531,-3.03872E-06
11.344609,-7.66133E-06
11.34432269,-1.58028E-05
11.34403639,-2.3097E-05
11.34375008,-2.50164E-05
11.34346378,-2.04598E-05
11.34317747,-1.13955E-05
11.34289116,-2.08193E-06
11.34260486,2.01375E-06
11.34231855,-1.35916E-06
11.34203224,-7.61733E-06
11.34174594,-9.95317E-06
11.34145963,-7.91597E-06
11.34117332,-7.50566E-06
11.34088702,-1.21986E-05
11.34060071,-1.82618E-05
11.3403144,-2.05168E-05
11.3400281,-1.85465E-05
11.33974179,-1.45438E-05
11.33945548,-8.63474E-06
11.33916918,-4.4608E-07
11.33888287,6.47321E-06
11.33859656,6.4796E-06
11.33831026,-1.12218E-06
11.33802395,-1.01104E-05
11.33773765,-1.41683E-05
11.33745134,-1.3609E-05
11.33716503,-1.3233E-05
11.33687873,-1.49606E-05
11.33659242,-1.5518E-05
11.33630611,-1.16791E-05
11.33601981,-5.43793E-06
11.3357335,-2.44135E-06
11.33544719,-5.86148E-06
11.33516089,-1.2845E-05
11.33487458,-1.73503E-05
11.33458827,-1.61889E-05
11.33430197,-1.15324E-05
11.33401566,-7.36746E-06
11.33372935,-5.03572E-06
11.33344305,-3.45162E-06
11.33315674,-1.91026E-06
11.33287043,-4.94588E-07
11.33258413,7.01761E-07
11.33229782,3.47137E-07
11.33201152,-3.95459E-06
11.33172521,-1.1174E-05
11.3314389,-1.5355E-05
11.3311526,-1.28544E-05
11.33086629,-8.15412E-06
11.33057998,-7.32698E-06
11.33029368,-8.91583E-06
11.33000737,-7.56545E-06
11.32972106,-3.47473E-06
11.32943476,-6.97054E-07
11.32914845,1.18365E-06
11.32886214,5.13506E-06
11.32857584,8.45376E-06
11.32828953,5.69045E-06
11.32800322,-1.01384E-06
11.32771692,-3.64427E-06
11.32743061,-5.27277E-07
11.3271443,1.77463E-06
11.326858,-3.76573E-07
11.32657169,-2.66011E-06
11.32628539,-7.40951E-07
11.32599908,3.22294E-06
11.32571277,4.11019E-06
11.32542647,-4.73668E-07
11.32514016,-8.85543E-06
11.32485385,-1.62453E-05
11.32456755,-1.75295E-05
11.32428124,-1.24592E-05
11.32399493,-7.03537E-06
11.32370863,-6.73059E-06
11.32342232,-1.00217E-05
11.32313601,-1.16243E-05
11.32284971,-9.94594E-06
11.3225634,-7.8896E-06
11.32227709,-8.01389E-06
11.32199079,-1.0183E-05
11.32170448,-1.28883E-05
11.32141817,-1.4386E-05
11.32113187,-1.34843E-05
11.32084556,-1.09927E-05
11.32055925,-9.40395E-06
11.32027295,-9.95948E-06
11.31998664,-1.11957E-05
11.31970034,-1.1209E-05
11.31941403,-9.90343E-06
11.31912772,-8.05039E-06
11.31884142,-5.56481E-06
11.31855511,-2.17961E-06
11.3182688,8.78182E-07
11.3179825,1.58376E-06
11.31769619,-1.23095E-07
11.31740988,-1.63699E-06
11.31712358,-8.91084E-07
11.31683727,8.70438E-07
11.31655096,1.26968E-06
11.31626466,3.71654E-07
11.31597835,-8.67105E-07
11.31569204,-4.24492E-06
11.31540574,-1.15114E-05
11.31511943,-1.83684E-05
11.31483312,-1.76663E-05
11.31454682,-9.91269E-06
11.31426051,-3.89383E-06
11.31397421,-4.3558E-06
11.3136879,-6.1009E-06
11.31340159,-4.01621E-06
11.31311529,-1.64039E-06
11.31282898,-4.12491E-06
11.31254267,-8.85431E-06
11.31225637,-9.85748E-06
11.31197006,-7.27896E-06
11.31168375,-5.88624E-06
11.31139745,-7.01078E-06
11.31111114,-7.83772E-06
11.31082483,-6.85099E-06
11.31053853,-5.06038E-06
11.31025222,-3.07334E-06
11.30996591,-9.53826E-07
11.30967961,-8.7519E-08
11.3093933,-1.91466E-06
11.30910699,-5.2611E-06
11.30882069,-7.26398E-06
11.30853438,-6.60381E-06
11.30824808,-4.16477E-06
11.30796177,-9.21419E-07
11.30767546,3.0583E-06
11.30738916,6.98134E-06
11.30710285,8.05744E-06
11.30681654,3.89261E-06
11.30653024,-3.38047E-06
11.30624393,-7.65039E-06
11.30595762,-5.57026E-06
11.30567132,-1.02455E-06
11.30538501,-1.56778E-07
11.3050987,-3.52147E-06
11.3048124,-6.54892E-06
11.30452609,-6.46878E-06
11.30423978,-4.76285E-06
11.30395348,-3.31593E-06
11.30366717,-1.9491E-06
11.30338086,1.44536E-07
11.30309456,3.11337E-06
11.30280825,6.08711E-06
11.30252195,6.54349E-06
11.30223564,2.17168E-06
11.30194933,-4.81935E-06
11.30166303,-8.46391E-06
11.30137672,-6.5195E-06
11.30109041,-3.56383E-06
11.30080411,-3.99686E-06
11.3005178,-6.12452E-06
11.30023149,-6.38831E-06
11.29994519,-5.2931E-06
11.29965888,-5.50793E-06
11.29937257,-7.55892E-06
11.29908627,-1.05008E-05
11.29879996,-1.37961E-05
11.29851365,-1.64225E-05
11.29822735,-1.71741E-05
11.29794104,-1.6796E-05
11.29765473,-1.64668E-05
11.29736843,-1.47078E-05
11.29708212,-1.04586E-05
11.29679581,-7.94233E-06
11.29650951,-1.20698E-05
11.2962232,-1.95511E-05
11.2959369,-2.14964E-05
11.29565059,-1.50814E-05
11.29536428,-6.21084E-06
11.29507798,-6.41514E-07
11.29479167,1.02638E-06
11.29450536,-3.28658E-07
11.29421906,-4.12795E-06
11.29393275,-7.58092E-06
11.29364644,-7.57852E-06
11.29336014,-5.88714E-06
11.29307383,-7.10306E-06
11.29278752,-1.10062E-05
11.29250122,-1.21551E-05
11.29221491,-7.81623E-06
11.2919286,-1.6823E-06
11.2916423,1.30792E-06
11.29135599,1.63765E-07
11.29106968,-3.02724E-06
11.29078338,-6.11302E-06
11.29049707,-7.95685E-06
11.29021077,-8.5346E-06
11.28992446,-8.85933E-06
11.28963815,-9.79515E-06
11.28935185,-1.06981E-05
11.28906554,-1.00139E-05
11.28877923,-7.37025E-06
11.28849293,-4.55276E-06
11.28820662,-3.97583E-06
11.28792031,-6.05727E-06
11.28763401,-8.69104E-06
11.2873477,-1.02027E-05
11.28706139,-1.20364E-05
11.28677509,-1.63798E-05
11.28648878,-2.1503E-05
11.28620247,-2.28733E-05
11.28591617,-1.98094E-05
11.28562986,-1.71851E-05
11.28534355,-1.82831E-05
11.28505725,-1.96187E-05
11.28477094,-1.62936E-05
11.28448464,-9.58284E-06
11.28419833,-4.98671E-06
11.28391202,-4.47819E-06
11.28362572,-4.89023E-06
11.28333941,-3.24972E-06
11.2830531,-8.78638E-08
11.2827668,2.16596E-06
11.28248049,1.11743E-06
11.28219418,-4.5889E-06
11.28190788,-1.3306E-05
11.28162157,-2.02003E-05
11.28133526,-2.18197E-05
11.28104896,-1.98577E-05
11.28076265,-1.77236E-05
11.28047634,-1.52944E-05
11.28019004,-1.09121E-05
11.27990373,-6.80274E-06
11.27961742,-7.31583E-06
11.27933112,-1.20747E-05
11.27904481,-1.59698E-05
11.27875851,-1.65996E-05
11.2784722,-1.68836E-05
11.27818589,-1.87953E-05
11.27789959,-1.90347E-05
11.27761328,-1.39056E-05
11.27732697,-5.8517E-06
11.27704067,-2.11239E-06
11.27675436,-7.46094E-06
11.27646805,-1.95273E-05
11.27618175,-3.08048E-05
11.27589544,-3.50556E-05
11.27560913,-3.26223E-05
11.27532283,-2.91736E-05
11.27503652,-2.81811E-05
11.27475021,-2.60764E-05
11.27446391,-1.77873E-05
11.2741776,-6.15346E-06
11.27389129,-8.32168E-07
11.27360499,-5.89364E-06
11.27331868,-1.30356E-05
11.27303237,-1.12851E-05
11.27274607,-6.77709E-07
11.27245976,8.53905E-06
11.27217346,8.86545E-06
11.27188715,2.57308E-06
11.27160084,-3.93725E-06
11.27131454,-7.62952E-06
11.27102823,-9.61527E-06
11.27074192,-1.25396E-05
11.27045562,-1.83288E-05
11.27016931,-2.53225E-05
11.269883,-2.76105E-05
11.2695967,-2.12103E-05
11.26931039,-1.08097E-05
11.26902408,-5.56386E-06
